0 0 0 0
-0.92420975646929	-0.05089611462814	0.378478416244222	1000
0.404878342311335	-0.550026770885152	0.730441016945843	1000
-0.500384517735379	-0.35005357555669	-0.791882458860347	1000
0.670856946944964	-0.719314825137668	0.180380539617908	1000
0.608269540804301	0.769775892452174	-0.19352839876665	1000
0.275656478252093	0.871541161135057	-0.405499088093932	1000
0.8903004630738	-0.34463757271337	-0.297640771610367	1000
-0.250538732167065	-0.157969573156442	-0.955131382397674	1000
0.741527209727901	0.126101745261469	0.658965664564676	1000
0.725343571362446	0.500501696854522	0.472625385404674	1000
0.0612468407445688	-0.459793220757603	0.885911405640631	1000
0.282524022606796	0.958271210265652	-0.0435484124403699	1000
-0.365790343248444	-0.360057758147594	0.858228312038186	1000
0.409106334471629	-0.812628044551243	0.415051404411562	1000
0.0998807198197201	-0.79255331485712	0.601567190692184	1000
0.25931364655238	0.906826755769058	0.332297559023645	1000
0.123936203675005	-0.271998945757011	-0.954283181726317	1000
-0.891596277455908	0.44169697553107	-0.099799097358008	1000
-0.895708645592931	0.172683088352949	-0.409739640756133	1000
-0.337240688740817	0.18470954562415	-0.923120307225954	1000
-0.581132354756879	-0.78505799877073	-0.214404115680695	1000
-0.821188017714935	-0.457980882315971	0.340446399591037	1000
-0.00486010334663385	0.823103348369768	0.567870810394351	1000
-0.640694345987419	0.204384152626813	-0.740093151687524	1000
-0.755840344124819	0.159993088349515	0.634907541200811	1000
0.0779578036087562	-0.98167498487558	-0.173887334001151	1000
0.698999803356762	-0.68736822306887	-0.197292171214045	1000
-0.409619924329127	-0.682192737057489	-0.605660455287129	1000
0.0777677965778522	-0.969300209366523	0.23325795578595	1000
0.966541414163038	0.249980012480668	-0.0575125035786063	1000
-0.709274960383498	0.501852396785094	-0.495048686912757	1000
-0.473457415431502	0.343481252758817	0.811084893692489	1000
0.562122054691483	0.605483207152211	-0.563390523070896	1000
-0.826861943713666	-0.556833959626766	-0.0789637096673971	1000
0.0688431451520852	0.110057019155937	-0.991538236226964	1000
0.924578546376215	0.203922822514891	0.321822923419706	1000
-0.219122228903189	-0.661538397671843	0.717183656538734	1000
0.994333732924322	-0.104911967455545	0.0171437059409519	1000
0.129222941013373	0.539200950224073	0.832204161725542	1000
0.378571335027555	-0.833848814008174	-0.401721171551384	1000
0.454160802796571	0.0108597510666268	-0.890853540718083	1000
-0.259464043997917	0.627367037937252	0.734226810721377	1000
-0.402194122708611	0.915548240421279	0.00336260615456448	1000
0.706444673691826	0.240953977037515	-0.665490123113976	1000
0.636072652062053	-0.552603694002435	-0.538554304294014	1000
			
